meio,cidade,uf,veiculos_mapeados,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
Jornal,TURVO,SC,1,4.7,9.66,77.01,10.9,7.81,,1.04,0.4,7.56,5.56,810.85,11773.0,926.0,0.47,0.631,0.867,0.742,0.74
Jornal,BARRA DO RIBEIRO,RS,1,7.03,5.04,74.32,13.7,10.56,4.56,11.24,0.48,11.93,8.32,589.16,12474.0,1327.0,0.465,0.529,0.822,0.691,0.67
Jornal,BARRA FUNDA,RS,1,5.17,7.07,76.36,11.0,8.62,0.38,2.71,0.39,7.11,5.16,757.01,2355.0,204.0,0.479,0.71,0.856,0.731,0.763
Jornal,BOM PRINCÍPIO,RS,1,1.72,6.67,75.18,13.3,7.31,0.24,0.62,0.37,6.54,4.8,855.42,11727.0,862.0,0.524,0.661,0.836,0.751,0.746
Jornal,BUTIÁ,RS,1,8.46,5.94,75.85,11.6,9.12,3.46,9.74,0.47,11.27,8.17,590.45,20381.0,1861.0,0.433,0.558,0.848,0.691,0.689
Jornal,CAPELA DE SANTANA,RS,1,5.77,3.0,73.93,14.2,7.72,2.2,7.42,0.39,6.98,5.18,533.88,11612.0,897.0,0.37,0.525,0.816,0.675,0.661
Jornal,CASCA,RS,1,3.88,12.68,75.81,11.7,11.15,0.36,2.02,0.41,7.94,5.77,1011.38,8631.0,965.0,0.533,0.733,0.847,0.778,0.785
Jornal,CERRO GRANDE DO SUL,RS,1,9.85,3.25,76.28,11.1,7.4,5.13,17.24,0.5,13.39,9.17,527.88,10191.0,760.0,0.347,0.499,0.855,0.673,0.66
Jornal,CERRO LARGO,RS,1,4.43,9.23,75.91,11.6,11.4,0.37,2.85,0.47,10.71,7.46,862.05,13051.0,1515.0,0.511,0.698,0.849,0.752,0.764
Jornal,CHAPADA,RS,1,4.28,5.09,75.95,11.5,12.38,1.34,3.47,0.46,10.13,7.09,860.15,9346.0,1161.0,0.453,0.679,0.849,0.752,0.757
Jornal,CIDREIRA,RS,1,3.66,7.37,75.89,12.4,12.38,3.17,7.42,0.49,12.44,8.71,750.55,12624.0,1568.0,0.561,0.625,0.848,0.73,0.729
Jornal,COLORADO,RS,1,4.45,7.71,75.07,13.5,14.48,2.0,4.38,0.51,13.63,9.27,996.93,3547.0,514.0,0.448,0.674,0.835,0.775,0.758
Jornal,CONSTANTINA,RS,1,8.26,7.61,78.12,8.9,10.73,3.01,10.09,0.45,10.02,7.28,732.39,9741.0,1046.0,0.44,0.668,0.885,0.726,0.754
Jornal,ESPUMOSO,RS,1,7.52,11.72,78.04,9.7,10.44,1.9,5.14,0.49,12.1,8.46,834.66,15064.0,1591.0,0.527,0.677,0.884,0.747,0.765
Jornal,FAXINAL DO SOTURNO,RS,1,5.15,12.73,76.21,11.2,12.68,1.71,6.92,0.47,10.72,7.88,760.86,6651.0,846.0,0.469,0.597,0.854,0.732,0.72
Jornal,GIRUÁ,RS,1,6.68,6.94,75.52,12.1,11.39,3.36,11.44,0.53,15.06,9.99,653.18,16857.0,1944.0,0.454,0.629,0.842,0.707,0.721
Jornal,GLORINHA,RS,1,7.96,4.21,76.54,10.8,10.8,1.46,4.97,0.41,8.08,6.09,686.99,6843.0,744.0,0.453,0.593,0.859,0.716,0.714
Jornal,GRAMADO XAVIER,RS,1,9.91,3.11,72.5,16.4,6.95,12.65,21.6,0.54,17.12,11.63,552.44,3957.0,276.0,0.254,0.473,0.792,0.681,0.634
Jornal,GUARANI DAS MISSÕES,RS,1,4.93,7.03,76.75,10.5,11.88,3.09,6.49,0.42,8.46,6.41,615.87,8060.0,964.0,0.444,0.665,0.863,0.698,0.737
Jornal,IMBÉ,RS,1,3.02,9.97,75.82,11.7,10.19,1.25,5.75,0.68,31.74,17.97,1359.66,17614.0,1800.0,0.579,0.638,0.847,0.825,0.764
Jornal,ITAQUI,RS,1,6.18,7.18,75.6,12.0,7.22,3.55,11.59,0.51,13.18,8.99,576.71,37961.0,2754.0,0.512,0.626,0.843,0.687,0.713
Jornal,JAGUARI,RS,1,5.82,7.39,76.93,10.3,14.9,3.82,8.86,0.51,14.02,9.61,772.25,11303.0,1710.0,0.429,0.567,0.866,0.734,0.712
Jornal,JARI,RS,1,7.65,4.07,75.14,12.6,10.35,16.16,26.54,0.56,19.5,13.8,418.18,3533.0,370.0,0.27,0.473,0.836,0.636,0.631
Jornal,LAGOA VERMELHA,RS,1,7.41,11.08,78.1,9.6,10.27,1.24,7.19,0.5,13.12,9.26,771.47,27294.0,2827.0,0.495,0.62,0.885,0.734,0.738
Jornal,MOSTARDAS,RS,1,11.25,3.9,75.94,11.5,10.46,3.92,11.7,0.55,16.44,10.21,627.16,12078.0,1268.0,0.346,0.493,0.849,0.701,0.664
Jornal,NOVA BOA VISTA,RS,1,2.5,7.52,75.13,12.6,14.49,,1.08,0.4,7.6,5.58,928.49,1960.0,284.0,0.43,0.708,0.836,0.764,0.768
Jornal,NOVA BRÉSCIA,RS,1,3.73,6.18,75.81,11.7,14.42,0.7,3.58,0.58,19.02,11.68,1452.06,3179.0,459.0,0.419,0.666,0.847,0.836,0.778
Jornal,NOVA SANTA RITA,RS,1,4.54,3.87,76.2,11.2,6.1,1.86,5.51,0.43,8.76,6.42,686.87,22705.0,1385.0,0.521,0.606,0.853,0.716,0.718
Jornal,PANTANO GRANDE,RS,1,10.55,2.9,73.93,14.2,9.85,2.55,9.35,0.47,10.89,7.56,536.01,9862.0,975.0,0.387,0.524,0.816,0.676,0.661
Jornal,PARAÍ,RS,1,2.75,8.74,76.97,11.0,9.22,0.25,1.51,0.47,10.72,7.02,1071.25,6779.0,628.0,0.493,0.679,0.866,0.787,0.773
Jornal,PAROBÉ,RS,1,4.56,2.36,78.18,8.9,5.13,0.64,4.94,0.37,6.57,4.92,625.4,51312.0,2642.0,0.434,0.562,0.886,0.7,0.704
Jornal,PORTÃO,RS,1,4.63,4.7,76.37,11.0,6.48,0.79,4.7,0.42,8.36,6.11,729.01,30726.0,2003.0,0.474,0.584,0.856,0.725,0.713
Jornal,ROCA SALES,RS,1,3.1,4.76,76.15,11.2,12.95,0.06,2.07,0.43,8.81,6.14,865.23,10252.0,1332.0,0.426,0.602,0.853,0.753,0.729
Jornal,RODEIO BONITO,RS,1,7.93,10.07,75.53,12.0,9.77,2.02,6.95,0.46,10.24,7.28,767.63,5718.0,561.0,0.427,0.636,0.842,0.733,0.732
Jornal,ROLANTE,RS,1,6.59,3.66,74.8,13.0,9.42,1.17,3.29,0.35,5.57,4.43,656.75,19372.0,1836.0,0.363,0.553,0.83,0.708,0.688
Jornal,SALDANHA MARINHO,RS,1,5.22,6.43,75.48,12.1,12.93,0.3,3.09,0.43,8.82,6.47,823.55,2858.0,371.0,0.496,0.706,0.841,0.745,0.762
Jornal,SALTO DO JACUÍ,RS,1,8.57,7.14,75.23,12.4,7.67,4.64,12.1,0.48,11.61,8.55,596.84,11794.0,911.0,0.443,0.558,0.837,0.693,0.687
Jornal,SANANDUVA,RS,1,5.53,8.85,75.55,12.8,11.33,0.9,3.04,0.44,9.08,6.59,931.29,15326.0,1742.0,0.461,0.647,0.843,0.764,0.747
Jornal,SANTO ANTÔNIO DA PATRULHA,RS,1,9.05,6.46,76.97,10.3,11.14,1.38,6.24,0.44,9.42,6.62,696.41,39520.0,4422.0,0.443,0.594,0.866,0.718,0.717
Jornal,SÃO FRANCISCO DE ASSIS,RS,1,8.68,5.74,74.1,14.0,12.34,8.55,17.06,0.54,16.78,10.9,553.81,19143.0,2376.0,0.371,0.552,0.818,0.681,0.675
Jornal,SÃO JOSÉ DO NORTE,RS,1,17.37,3.72,72.52,16.4,9.75,3.37,12.23,0.43,9.04,6.72,493.78,25390.0,2486.0,0.301,0.461,0.792,0.663,0.623
Jornal,SÃO LOURENÇO DO SUL,RS,1,5.01,6.59,75.95,11.5,11.63,2.11,7.57,0.46,10.48,7.46,713.88,42817.0,5013.0,0.364,0.528,0.849,0.722,0.687
Jornal,SÃO MARCOS,RS,1,3.89,8.76,76.31,11.1,9.11,0.61,1.41,0.41,8.04,5.78,991.51,20054.0,1831.0,0.545,0.683,0.855,0.775,0.768
Jornal,SINIMBU,RS,1,8.01,2.74,72.5,16.4,12.38,8.25,14.11,0.48,11.95,8.63,610.76,10009.0,1246.0,0.231,0.456,0.792,0.697,0.631
Jornal,SOBRADINHO,RS,1,6.63,8.73,76.66,10.6,9.54,2.61,7.14,0.5,12.67,8.89,775.79,14125.0,1363.0,0.52,0.647,0.861,0.735,0.743
Jornal,TAPERA,RS,1,5.18,11.33,75.07,13.5,10.72,0.34,4.21,0.45,9.7,6.97,812.48,10382.0,1120.0,0.521,0.672,0.835,0.743,0.747
Jornal,TAPES,RS,1,6.98,7.54,76.69,10.6,11.07,2.81,10.42,0.51,13.42,9.22,620.13,16546.0,1841.0,0.425,0.556,0.862,0.699,0.695
Jornal,TERRA DE AREIA,RS,1,7.26,5.59,74.75,13.1,9.59,1.51,6.28,0.43,8.64,6.46,620.36,9874.0,947.0,0.4,0.565,0.829,0.699,0.689
Jornal,TRÊS COROAS,RS,1,4.0,4.2,74.75,13.1,6.32,0.5,1.33,0.4,7.32,5.33,799.41,23651.0,1508.0,0.434,0.584,0.829,0.74,0.71
Jornal,BELA VISTA,MS,1,9.16,7.94,74.81,18.1,7.74,5.25,18.26,0.61,23.74,14.92,621.23,22890.0,1794.0,0.49,0.585,0.83,0.699,0.698
Jornal,CASSILÂNDIA,MS,1,11.54,12.32,73.63,20.3,10.32,1.2,3.87,0.54,15.32,9.64,885.1,20708.0,2164.0,0.462,0.627,0.811,0.756,0.727
Jornal,FÁTIMA DO SUL,MS,1,11.73,10.26,73.92,19.7,10.44,1.81,7.62,0.52,13.55,9.04,701.87,18973.0,1988.0,0.452,0.621,0.815,0.719,0.714
Jornal,ITAQUIRAÍ,MS,1,16.74,5.87,71.3,25.0,6.0,9.44,20.48,0.5,13.3,9.31,442.57,15034.0,1116.0,0.301,0.479,0.772,0.645,0.62
Jornal,JARDIM,MS,1,7.94,9.32,75.68,16.6,7.94,4.45,11.42,0.55,16.38,11.09,697.92,24162.0,1934.0,0.459,0.595,0.845,0.718,0.712
Jornal,MARACAJU,MS,1,7.22,8.4,77.35,13.9,4.65,3.81,7.82,0.54,15.75,10.81,819.6,37045.0,1738.0,0.517,0.613,0.873,0.744,0.736
Jornal,NOVA ALVORADA DO SUL,MS,1,9.38,7.08,73.52,20.5,3.7,3.84,7.44,0.58,18.66,11.66,830.08,16010.0,608.0,0.459,0.554,0.809,0.746,0.694
Jornal,SÃO GABRIEL DO OESTE,MS,1,5.72,9.78,76.01,16.1,4.68,1.58,4.91,0.54,15.03,9.8,855.21,22010.0,1040.0,0.511,0.608,0.85,0.751,0.729
Jornal,SIDROLÂNDIA,MS,1,8.84,5.36,74.75,18.2,5.16,7.89,17.19,0.57,19.21,12.28,599.76,41906.0,2172.0,0.408,0.561,0.829,0.694,0.686
Jornal,ÁGUA BOA,MT,1,7.69,10.05,74.71,15.8,4.49,1.45,7.38,0.49,11.97,8.12,720.74,20400.0,936.0,0.514,0.646,0.829,0.723,0.729
Jornal,BRASNORTE,MT,1,9.21,4.75,76.0,13.9,3.68,9.04,17.46,0.53,15.27,10.6,602.75,15054.0,565.0,0.441,0.571,0.85,0.695,0.696
Jornal,CAMPO NOVO DO PARECIS,MT,1,5.59,10.06,74.15,16.7,2.18,0.73,2.18,0.45,9.54,6.88,823.32,27246.0,601.0,0.543,0.649,0.819,0.745,0.734
Jornal,CAMPO VERDE,MT,1,6.32,10.79,75.06,15.3,3.46,1.51,3.57,0.51,13.5,8.96,878.37,30553.0,1094.0,0.562,0.67,0.834,0.755,0.75
Jornal,CANARANA,MT,1,10.28,7.35,74.51,16.2,4.81,5.08,10.29,0.53,15.4,10.46,774.65,18566.0,903.0,0.454,0.549,0.825,0.735,0.693
Jornal,COMODORO,MT,1,12.74,6.62,75.37,14.8,4.66,8.44,17.62,0.54,16.62,11.27,573.89,17996.0,848.0,0.429,0.567,0.84,0.687,0.689
Jornal,DIAMANTINO,MT,1,6.98,12.03,74.87,15.6,4.87,2.98,9.18,0.47,11.03,7.93,681.66,20172.0,990.0,0.507,0.625,0.831,0.714,0.718
Jornal,JUÍNA,MT,1,9.86,6.56,75.72,14.3,5.44,4.3,10.48,0.58,19.75,12.38,763.35,38963.0,2137.0,0.45,0.593,0.845,0.733,0.716
Jornal,NOVA MUTUM,MT,1,3.86,12.04,75.2,15.1,2.21,0.62,2.85,0.51,12.89,8.64,982.9,31112.0,700.0,0.584,0.673,0.837,0.773,0.758
Jornal,NOVA XAVANTINA,MT,1,10.75,7.37,73.0,18.6,6.55,2.64,11.07,0.53,15.05,9.96,674.44,19508.0,1286.0,0.468,0.613,0.8,0.713,0.704
Jornal,PEIXOTO DE AZEVEDO,MT,1,14.82,4.9,70.65,23.0,4.44,14.18,27.37,0.67,34.06,20.39,589.21,30572.0,1369.0,0.38,0.521,0.761,0.691,0.649
Jornal,PONTES E LACERDA,MT,1,9.95,8.39,73.4,18.0,4.98,2.46,9.04,0.49,12.15,8.47,665.92,41113.0,2062.0,0.482,0.605,0.807,0.711,0.703
Jornal,POXORÉO,MT,1,16.69,5.82,74.91,15.5,9.1,8.2,19.17,0.49,12.69,8.96,463.98,17433.0,1601.0,0.409,0.573,0.832,0.653,0.678
Jornal,PRIMAVERA DO LESTE,MT,1,4.72,12.1,75.59,14.5,3.27,1.11,2.57,0.51,12.73,8.54,990.05,51609.0,1704.0,0.577,0.653,0.843,0.774,0.752
Jornal,SÃO JOSÉ DOS QUATRO MARCOS,MT,1,12.07,6.23,73.95,17.0,7.97,2.53,10.26,0.54,15.09,9.66,653.02,18953.0,1515.0,0.454,0.643,0.816,0.707,0.719
Jornal,SÃO JOSÉ DO RIO CLARO,MT,1,11.91,6.33,75.47,14.6,4.47,3.85,10.61,0.48,11.45,7.92,580.99,16554.0,766.0,0.39,0.548,0.841,0.689,0.682
Jornal,ROSÁRIO OESTE,MT,1,16.93,5.47,73.44,17.9,8.64,7.75,19.26,0.49,12.63,9.11,465.66,17564.0,1528.0,0.379,0.52,0.807,0.653,0.65
Jornal,SAPEZAL,MT,1,5.66,9.7,75.14,15.2,1.46,2.35,4.64,0.47,10.94,7.82,892.71,17672.0,265.0,0.55,0.62,0.836,0.758,0.732
Jornal,ÁGUAS LINDAS DE GOIÁS,GO,1,7.01,1.97,75.85,11.62,2.31,3.17,11.6,0.43,8.57,6.22,449.38,158508.0,3674.0,0.488,0.588,0.848,0.647,0.686
Jornal,ALEXÂNIA,GO,1,11.73,5.46,75.48,12.5,7.11,5.14,13.88,0.46,10.39,7.46,498.09,23686.0,1693.0,0.449,0.568,0.841,0.664,0.682
Jornal,ALTO PARAÍSO DE GOIÁS,GO,1,11.16,11.44,74.16,14.3,5.32,5.27,17.22,0.65,28.43,17.19,719.11,6782.0,366.0,0.533,0.611,0.819,0.723,0.713
Jornal,ARAGARÇAS,GO,1,9.07,7.89,74.82,13.4,6.85,1.19,7.5,0.45,9.76,6.91,600.03,17842.0,1253.0,0.56,0.68,0.83,0.694,0.732
Jornal,BELA VISTA DE GOIÁS,GO,1,9.37,5.9,75.21,12.9,7.84,1.78,6.61,0.51,13.13,8.55,708.62,24307.0,1925.0,0.465,0.607,0.837,0.721,0.716
Jornal,CAIAPÔNIA,GO,1,14.8,4.94,73.46,15.4,8.69,4.46,11.52,0.52,14.46,9.43,628.14,16430.0,1457.0,0.409,0.588,0.808,0.701,0.693
Jornal,COCALZINHO DE GOIÁS,GO,1,12.55,3.28,74.55,13.8,5.87,5.91,16.83,0.47,11.23,7.85,450.47,17140.0,1022.0,0.411,0.531,0.826,0.648,0.657
Jornal,CRISTALINA,GO,1,9.11,7.64,73.84,16.91,4.56,4.08,12.85,0.57,18.19,11.84,686.9,45730.0,2125.0,0.474,0.587,0.814,0.716,0.699
Jornal,CRIXÁS,GO,1,11.96,8.32,73.31,17.5,6.98,8.18,13.81,0.55,17.17,11.3,645.4,15596.0,1100.0,0.495,0.625,0.805,0.706,0.708
Jornal,INHUMAS,GO,1,9.91,8.04,75.49,12.5,7.91,0.66,3.75,0.45,9.79,6.95,697.81,47701.0,3815.0,0.448,0.618,0.842,0.718,0.72
Jornal,IPORÁ,GO,1,11.88,8.2,75.41,12.6,10.35,2.04,6.36,0.51,12.91,8.6,757.39,30965.0,3238.0,0.497,0.667,0.84,0.731,0.743
Jornal,JARAGUÁ,GO,1,9.67,5.54,75.43,12.6,6.2,2.84,7.26,0.45,9.74,6.96,595.02,41740.0,2598.0,0.426,0.588,0.841,0.692,0.699
Jornal,JATAÍ,GO,1,7.14,10.67,76.35,11.75,7.3,0.91,3.82,0.55,16.23,10.38,987.04,87041.0,6426.0,0.542,0.656,0.856,0.774,0.757
Jornal,MINEIROS,GO,1,7.55,10.19,75.41,12.6,6.4,2.38,6.03,0.55,15.89,10.14,869.04,52588.0,3386.0,0.474,0.584,0.84,0.753,0.718
Jornal,MORRINHOS,GO,1,8.05,8.99,76.69,12.3,9.2,0.47,2.73,0.49,11.74,7.82,792.66,41208.0,3815.0,0.478,0.621,0.862,0.739,0.734
Jornal,NIQUELÂNDIA,GO,1,12.4,5.65,73.34,15.5,6.59,4.77,11.25,0.53,14.89,9.96,659.49,41581.0,2791.0,0.518,0.64,0.806,0.709,0.715
Jornal,PALMEIRAS DE GOIÁS,GO,1,9.73,6.07,73.87,14.8,7.64,1.75,5.61,0.44,9.31,6.59,616.59,23225.0,1783.0,0.467,0.598,0.815,0.698,0.698
Jornal,PIRACANJUBA,GO,1,10.07,8.45,77.21,11.6,10.6,1.63,7.19,0.47,10.96,7.74,707.83,23913.0,2547.0,0.434,0.599,0.87,0.72,0.721
Jornal,PLANALTINA,GO,1,10.08,4.04,73.62,14.56,3.82,3.99,12.31,0.43,8.98,6.67,466.69,81297.0,3122.0,0.476,0.566,0.81,0.653,0.669
Jornal,PORANGATU,GO,1,10.58,8.06,75.69,12.3,7.01,5.2,11.45,0.56,17.24,11.21,658.39,42193.0,2967.0,0.507,0.642,0.845,0.709,0.727
Jornal,RIALMA,GO,1,8.25,6.12,74.6,13.7,8.15,0.44,5.45,0.44,9.48,6.73,616.74,10446.0,858.0,0.514,0.667,0.827,0.698,0.727
Jornal,RUBIATABA,GO,1,9.99,6.87,73.82,14.8,8.57,1.86,7.47,0.43,8.88,6.43,573.0,18768.0,1621.0,0.466,0.666,0.814,0.686,0.719
Jornal,SÃO LUÍS DE MONTES BELOS,GO,1,9.71,7.77,73.55,15.2,8.86,0.71,4.81,0.48,11.6,7.95,712.23,29833.0,2660.0,0.519,0.67,0.809,0.721,0.731
Jornal,SILVÂNIA,GO,1,8.51,8.23,73.83,14.8,7.63,1.22,7.75,0.51,13.42,8.86,708.82,18943.0,1457.0,0.429,0.606,0.814,0.721,0.709
Jornal,TRINDADE,GO,1,7.88,5.0,74.3,11.78,5.84,1.56,7.02,0.42,8.21,5.99,558.61,103609.0,6099.0,0.507,0.608,0.822,0.682,0.699
