nome,apenas_digital,blog_site_pag,segmento_principal,caracteristicas,modelo_negocios,proprietario,regiao,uf,cidade,codmun,endereco,link,twitter,facebook,rss,obs,colaborador,email_veiculo,organizacao,funcionarios,periodicidade,jornalismo,fechou
PORTAL EM TEMPO,Não,Não,Online,"Opinião/colunistas, Newsletters, Vídeos, Redes sociais, Noticiário em tempo real, Possui alguma edição impressa",,Otávio Raman Neves http://d.emtempo.com.br/expediente,Norte,AM,MANAUS,1302603,"Rua Doutor Dalmir Câmara, 623 - São Jorge, Manaus - AM, 69033-070",http://d.emtempo.com.br/,https://twitter.com/emtempooficial,https://www.facebook.com/portalemtempo/,,,Estudante,portal@emtempo.com.br,,,Diário,1,
PORTAL EMÓBILE,Sim,Não,Online,Newsletters,"Publicidade gráfica (banners, pop-ups etc.)",Alternativa Editorial / Revista Móbile,Sul,PR,CURITIBA,4106902,Av. Sete de Setembro,http://www.emobile.com.br/site/,,www.facebook.com/portalemobile,,,Jornalista - editor / repórter / freelancer etc.,redacao@revistamobile.com.br,,10 a 29 colaboradores,Diário,1,
PORTAL FOLHAPE,Sim,Não,Jornal,"Blogs, Opinião/colunistas, Podcast, Newsletters, Vídeos, Redes sociais, Noticiário em tempo real, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado",Grupo EQM,Nordeste,PE,RECIFE,2611606,"Av. Marques de Olinda, 105, Bairro do Recife",http://www.folhape.com.br,http://twitter.com/@folhape,http://facebook.com/@folhape,http://www.folhape.com.br/folhape/rss.aspx,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),,,30 a 59 colaboradores,Diário,1,
PORTAL G37,Sim,Sim,Online,Noticiário em tempo real,"Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Publicidade (outros tipos), Conteúdo patrocinado",FERNANDO MARCOS RODRIGUES - ME,Sudeste,MG,DIVINÓPOLIS,3122306,DIVINÓPOLIS,https://g37.com.br/,portalg37,portalg37,https://g37.com.br/,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),gazeta@gazetaoeste.com.br,,10 a 29 colaboradores,Diário,1,
PORTAL GAZETA,Não,Não,Rádio,"Opinião/colunistas, Newsletters, Redes sociais, Noticiário em tempo real","Financiamento institucional (ex. Fundações, empresas, etc)",Sociedade Empresária Limitada (https://consultacnpj.com/cnpj/radio-e-televisao-gazeta-de-carazinho-ltda-89484448000131),Sul,RS,CARAZINHO,4304705,"Rua Domingos Sechi, 35 - Bairro Boa Vista",http://gazeta670.com.br,,https://www.facebook.com/portalgazeta670,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornalismo@gazeta670.com.br,,30 a 59 colaboradores,Diário,1,
PORTAL GENTE DE OPINIÃO,Sim,Não,Online,"Opinião/colunistas, Vídeos, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Prestação de serviços",Ana Paula da Silva,Norte,RO,PORTO VELHO,1100205,"Av Getulio Vargas 2086, Sala Comercial 5 Nossa Senhora das Graças Porto Velho, RO - 76804-114",https://www.gentedeopiniao.com.br/,https://twitter.com/GenteOpiniao,https://www.facebook.com/gentedeopiniao.opiniaotv/?ref=bookmarks,,,Jornalista - editor / repórter / freelancer etc.,,,6 a 9 colaboradores,Diário,1,
PORTAL GP1,Sim,Não,Online,"Blogs, Opinião/colunistas, Vídeos, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Portal GP1 - https://www.gp1.com.br/,Nordeste,PI,TERESINA,2211001,Rua Vereador Edmundo Genuino Oliveira,https://www.gp1.com.br/,https://twitter.com/portalgp1,https://www.facebook.com/PortalGP1/,,,Jornalista - editor / repórter / freelancer etc.,redacao@gp1.com.br,,10 a 29 colaboradores,Diário,1,
PORTAL LEIAJÁ,Sim,Não,Online,"Blogs, Opinião/colunistas, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.)",Jose Janguiê Diniz,Nordeste,PE,RECIFE,2611606,"Av. Guararapes, 283, Santo Antonio",http://www.leiaja.com/,@LeiaJaOnline,https://www.facebook.com/LeiaJaOnline/,http://www.leiaja.com/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,noticias@leiaja.com.br,,30 a 59 colaboradores,Diário,1,
PORTAL MAISVIP,Sim,Não,Revista,"Blogs, Opinião/colunistas, Vídeos, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado",Grupo  MaisVip de Comunicação e Entretenimento,Sudeste,MG,IPATINGA,3131307,"Avenida Itália, 33 Cariru",https://maisvip.com.br/,https://twitter.com/maisvip,https://www.facebook.com/MaisVipOficial/,,,Jornalista - editor / repórter / freelancer etc.,jornalismo@grupomaisvip.com.br,,1 a 5 colaboradores,Diário,1,
PORTAL MEIO NORTE,Não,Não,Jornal,"Opinião/colunistas, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.)","Sistema Meio Norte De Comunicacao Ltda

http://cnpj.info/MEIO-NORTE-SISTEMA-MEIO-NORTE-DE-COMUNICACAO-LTDA/'58Q/",Nordeste,PI,TERESINA,2211001,"R. Prof. Alceu Brandão, 2750 - Monte Castelo, Teresina - PI, 64016-740",https://www.meionorte.com/,https://twitter.com/portalmeionorte,https://www.facebook.com/meionorte/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,,,,Diário,1,
PORTAL MPIAUÍ,Sim,Sim,Online,Redes sociais,"Publicidade gráfica (banners, pop-ups etc.)",MISAEL LIMA ALVES ME https://mpiaui.com.br/sobre/,Nordeste,PI,TERESINA,2211001,"Edifício Euro Businnes, Av. Jóquei Clube, 299 – Jóquei. Sala 706",https://mpiaui.com.br/,@portalmpiaui,https://www.facebook.com/portalmpiaui/,,,Estudante,portalmpiaui@gmail.com,,1 a 5 colaboradores,Diário,1,
PORTAL NBR NOTÍCIAS BARRETOS REGIONAL,Sim,Sim,Online,Ele não tem outros destaques além do produto principal,"Publicidade gráfica (banners, pop-ups etc.), Financiamento institucional (ex. Fundações, empresas, etc)",Ronaldo Moura,Sudeste,SP,BARRETOS,3505500,,http://www.portalnbr.com.br/,,https://www.facebook.com/RONALDOMOURAPORTALNBR/,,,Jornalista - editor / repórter / freelancer etc.,ronaldomoura@portalnbr.com.br,,Um colaborador (operação individual/blog),Diário,1,
PORTAL NOTÍCIAS COLÔMBIA,Sim,Sim,Online,Ele não tem outros destaques além do produto principal,"Financiamento institucional (ex. Fundações, empresas, etc)",Samuel da Silva,Sudeste,SP,COLÔMBIA,3512100,,http://www.noticiascolombiasp.com.br/,,https://www.facebook.com/NoticiasColombia2018/,,,Jornalista - editor / repórter / freelancer etc.,noticias_colombia@hotmail.com,,Um colaborador (operação individual/blog),Diário,1,
PORTAL R3 - PINDAMONHANGABA,Sim,Não,Online,Newsletters,Prestação de serviços,,Sudeste,SP,PINDAMONHANGABA,3538006,"Rua Marechal Deodoro da Fonseca, nº 221 Boa Vista – Pindamonhangaba – SP",https://www.portalr3.com.br/,https://twitter.com/portalr3,https://www.facebook.com/PortalR3,,,,,,,,1,
PORTAL RPC (GAZETA DO POVO),Não,Não,Televisão,Noticiário em tempo real,,grpcom,Sul,PR,CURITIBA,4106902,"Avenida Victor Ferreira do Amaral - 306 - 82530-230, Tarumã, Curitiba - PR",,,,,,Estudante,,,,,1,
PORTAL T5,Sim,Sim,Online,"Blogs, Vídeos, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.)",REDE TAMBAÚ DE COMUNICAÇÃO,Nordeste,PB,JOÃO PESSOA,2507507,AVENIDA MONSENHOR WALFREDO LEAL,https://PORtalt5.com.br,@PORTALT5,FACEBOOK.COM/PORTALT5,,,Jornalista - editor / repórter / freelancer etc.,REDACAO@REDETAMBAU.COM.BR,,1 a 5 colaboradores,Diário,1,
PORTAL TNH1,Sim,Não,Online,Noticiário em tempo real,"Publicidade gráfica (banners, pop-ups etc.)",Grupo Pajuçara Sistema de Comunicação,Nordeste,AL,MACEIÓ,2704302,"Rua Angelo Neto, 113, Farol",https://www.tnh1.com.br/,@thn1oficial,https://www.facebook.com/portaltnh1/,https://www.tnh1.com.br/,,Jornalista - editor / repórter / freelancer etc.,tnh1@pajucara.com.br,,6 a 9 colaboradores,Diário,1,
PORTAL TRINACIONAL,Sim,Sim,Online,Ele não tem outros destaques além do produto principal,"Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos), Conteúdo patrocinado, Doações diretas",Argemiro Rocha,Sul,RS,BARRA DO QUARAÍ,4301875,Salustiano Merty 471,http://www.trinacional.com/,,,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),trinacional@trinacional.com,,1 a 5 colaboradores,Quinzenal,1,
PORTAL TUCUMÃ,Sim,Não,Online,"Newsletters, Redes sociais, Noticiário em tempo real",,,Norte,AM,MANAUS,1302603,,http://portaltucuma.com,,https://www.facebook.com/PortalTucumaOficial,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,portaltucuma@gmail.com,,,Diário,1,
PORTAL URURAU,Sim,Sim,Online,Redes sociais,Prestação de serviços,,Sudeste,RJ,CAMPOS DOS GOYTACAZES,3301009,,http://www.ururau.com.br,,https://www.facebook.com/pg/Ururau/about/?ref=page_internal,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,ururau@ururau.com.br,,Um colaborador (operação individual/blog),Diário,1,
PORTAL VIDA E NATUREZA,Não,Não,Online,"Newsletters, Redes sociais, Noticiário em tempo real, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Paulo Chagas,Sul,SC,LAGES,4209300,"Rua Presidente Roosevelt, 344",http://www.vidaenatureza.com.br,https://twitter.com/@Pchagasvargas,https://facebook.com/paulochagas,,,Jornalista - editor / repórter / freelancer etc.,,,1 a 5 colaboradores,Diário,1,
PORTAL ÚLTIMAS NOTÍCIAS,Sim,Não,Online,"Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Empresa Jornalística Nova Imprensa - Paulo Coelho,Sudeste,MG,FORMIGA,3126109,"Rua Professors Isis Maria Pereira 230 B, Bairro Bela Vista",https://www.ultimasnoticias.inf.br/,https://twitter.com/ultimasn,https://www.facebook.com/ultimasn/,,,Jornalista - editor / repórter / freelancer etc.,novaimprensa@gmail.com,,6 a 9 colaboradores,Diário,1,
POTIGUAR NOTICIAS,Sim,Não,Online,"Opinião/colunistas, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Não declarou,Nordeste,RN,NATAL,2408102,"Rua José Serafim Nunes, 145 - Vale do Sol - Parnamirim, RN - CEP: 59143-265",http://www.potiguarnoticias.com.br/,@opotiguar,https://pt-br.facebook.com/jornalpotiguarnoticias/,http://www.potiguarnoticias.com.br/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornalistapintojunior@gmail.com,,6 a 9 colaboradores,Diário,1,
PREFEITURA DE PIÊN,Não,Não,Online,Redes sociais,Publicidade (outros tipos),Prefeitura de Piên,Sul,PR,PIÊN,4119103,rua amazonas 373,https://www.pien.pr.gov.br/,,https://www.instagram.com/prefeituradepien/,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),prefeituta@pien.gov.br,,Mais de 120 colaboradores,Semanal,1,
PRIMEIRA PÁGINA,Não,Não,Jornal,Ele não tem outros destaques além do produto principal,"Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.)",,Sul,RS,PORTÃO,4314803,"Av. Brasília, 404, sala 202, Centro Portão",,https://twitter.com/primeirapaginap,https://www.facebook.com/jornalprimeirapaginaportao/,,,Estudante,atendimento@jornalprimeirapagina.net,,,Semanal,1,
PÁGINA 20,Não,Não,Online,"Opinião/colunistas, Vídeos, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.)",,Norte,AC,RIO BRANCO,1200401,"Rua Antônio Monteiro, 40  Galeria Asa, salas 5,6 e 12  Ipase - Ipase, Rio Branco - AC, 69900-357",https://pagina20.net/v2/,https://twitter.com/Pagina20online,https://www.facebook.com/pagina20net/,,,Estudante,editoria@pagina20.com.br,,,Diário,1,
QUATRO RODAS,Não,Não,Revista,Possui alguma edição impressa,"Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",,Sudeste,SP,SÃO PAULO,3550308,"Av. Major Sylvio de Magalhães Padilha, 5200 - Jd Morumbi - SP - CEP: 05693-000",https://quatrorodas.abril.com.br/,https://twitter.com/quatrorodas,https://www.facebook.com/quatrorodas/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,4rodas.abril@atleitor.com.br,,,Mensal,1,
QUE VEM DAS RUAS,Sim,Sim,Online,"Blogs, Vídeos, Redes sociais","Publicidade gráfica (banners, pop-ups etc.)",Anderson Barbosa,Nordeste,SE,ARACAJU,2800308,"Av Quirino, 970 -Condomínio Parque das Violetas - Bloco 11 - Apt 001",https://www.youtube.com/quevemdasruas,,https://facebook.com/quevemdasruas,,,Jornalista - editor / repórter / freelancer etc.,jornalistaanderson@yahoo.com.br,,Um colaborador (operação individual/blog),Semanal,1,
RADAR 64,Sim,Não,Online,"Podcast, Newsletters, Vídeos, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Publicidade (outros tipos), Conteúdo patrocinado, Prestação de serviços",HUGO SANTOS - Whois: https://br.godaddy.com/whois/results.aspx?domain=radar64.com&recaptchaResponse=03AL4dnxoxheCO6HaINgjQMeeHseU-hzshcXyr4b-h2R4CJSTI4AGygWBSO7rNddG3fe_gg_zuhoeVdyov0mv4htg6GeiVpMxpPYlNpEfORTz4abpeti2o_EHQYy6QFYGzxSf9rzvorn46tFP12FUHb5PpH9rwJBhye7LiEzcOBm5bzuCwAB6JsE0hdnb-zQJ3jHNXl_mgs2T0fgExbf2Q_KVQx5J8yIBQMB2jEcmlJuYr0ymKgsoBEaM_dHBgw0iWKe_Sd0PcmZ90CkMXvHM1QzG36xg5OM-TfA,Nordeste,BA,EUNÁPOLIS,2910727,"Rua Agostinho da Platina, 64 - bairro Edgar Trancoso",http://www.radar64.com,https://twitter.com/radar64com,https://www.facebook.com/radar64com,http://radar64.com/rss.xml,,Outro,jornalismo@radar64.com,,1 a 5 colaboradores,Diário,1,
RADAR AMAZÔNICO,Sim,Não,Online,"Vídeos, Redes sociais, Noticiário em tempo real","Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado",,Norte,AM,MANAUS,1302603,,https://radaramazonico.com.br,https://twitter.com/radaramazonico,https://www.facebook.com/amazonico.radar/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,radaramazonico@gmail.com,,6 a 9 colaboradores,Diário,1,
RADAR DO FUTURO,Sim,Sim,Online,"Blogs, Opinião/colunistas, Newsletters","Publicidade gráfica (banners, pop-ups etc.), Prestação de serviços",Carlos Plácido Teixeira,Sudeste,MG,BELO HORIZONTE,3106200,"Rua Tupis, 343 sala 1702",https://www.radardofuturo.com.br,http://www.twitter.com/radardofuturo,,,,Jornalista - editor / repórter / freelancer etc.,contato@radardofuturo.com.br,,Um colaborador (operação individual/blog),Diário,1,
RADIO CANDEAL FM,Não,Não,Rádio,Noticiário em tempo real,"Doações diretas, Financiamento por projeto",Associação Candeal,Nordeste,BA,CORDEIROS,2909000,"Praça Maranata, nº 3, Centro",https://www.radios.com.br/aovivo/Radio-Candeal-104.9-FM/11132,não tem twitter,https://www.facebook.com/juscelia.nascimento.3,https://www.radios.com.br/aovivo/Radio-Candeal-104.9-FM/11132,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,candealfm@gmail.com,,1 a 5 colaboradores,Diário,1,
RADIO CLUBE DE PARINTINS LTDA,Não,Não,Rádio,"Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Odson Miranda Lima,Norte,AM,PARINTINS,1303403,"Estrada Odovaldo Novo, S/N Km 1 - Parintins/AM",http://radioclubedeparintins.com.br/conteudo.php,,https://www.facebook.com/radioclubedeparintins/,,,Estudante,radioclubedeparintins@hotmail.com,,10 a 29 colaboradores,Diário,1,
RADIO COMUNITÁRIA 87FM,Não,Não,Rádio,"Redes sociais, Noticiário em tempo real",Prestação de serviços,Associação Pro Cidadania APC,Sudeste,MG,GUAXUPÉ,3128709,"Rua Capitão João Machado, 199, Centro - Guaxupé",http://www.87fm.com.br/,@87fmguaxupe,@radiocomunitaria87fmguaxupe,,,Leitor / entusiasta de jornalismo / consumidor de notícia,comunitaria87fm2@gmail.com,,6 a 9 colaboradores,Diário,1,
RADIO DIFUSORA DE ITACOATIARA LTDA,Não,Não,Rádio,"Blogs, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Orange Rocha Araujo Filho,Norte,AM,ITACOATIARA,1301902,"Rua Antonhio Ferudo Martins, 809 - Centro.",http://www.difusora94.com.br/,,,,,Estudante,radiodifusora_ita@hotmail.com,,10 a 29 colaboradores,Diário,1,
RADIO DIFUSORA DO AMAZONAS LTDA,Não,Não,Rádio,"Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",,Norte,AM,MANAUS,1302603,"AV EDUARDO RIBEIRO 20 ANDAR, 639 - CENTRO",http://www.difusora24h.com/,https://twitter.com/difusora24h,https://www.facebook.com/difusora24h/,,,Estudante,,,,Diário,1,
RADIO FM O DIA - MANAUS,Não,Não,Rádio,Noticiário em tempo real,"Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Publicidade (outros tipos), Conteúdo patrocinado, Financiamento por projeto, Financiamento institucional (ex. Fundações, empresas, etc)",Dissica Calderaro (https://registro.br/2/whois#lresp),Norte,AM,MANAUS,1302603,"Avenida André Araújo, 2392 – Sala 1 – Petrópolis CEP 69067375",http://www.fmodia.com.br/manaus/,,https://www.facebook.com/fmodiamanaus/,,,Estudante,faleconosco.manaus@fmodia.com.br,,30 a 59 colaboradores,Diário,1,
RADIO GLOBO RECIFE,Não,Não,Rádio,Noticiário em tempo real,Publicidade (outros tipos),Grupo Nordeste de Comunicação,Nordeste,PE,RECIFE,2611606,"Avenida Domingos Ferreira, 67, Pina",http://www.radiogloborecife.com/,@NovaRadioGlobo,https://www.facebook.com/novaradiogloborecife/,http://www.radiogloborecife.com/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,simone@radiogloborecife.com,,1 a 5 colaboradores,Diário,1,
RADIO INDEPENDÊNCIA DO PARANA,Sim,Sim,Online,"Blogs, Opinião/colunistas, Podcast, Vídeos, Redes sociais, Noticiário em tempo real","Publicidade (outros tipos), Conteúdo patrocinado, Doações diretas",Wilson do Nascimento  Santos,Sul,PR,CURITIBA,4106902,Rua Amauri lange Silvério 801,http://www.radioindependenciadoparana.com,,,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),wilsonsantosradio@hotmail.com,,Um colaborador (operação individual/blog),Diário,1,
RADIO JUTANOPOLIS DE MANACAPURU LTDA,Não,Não,Rádio,Noticiário em tempo real,,MARIA AUXILIADORA PEREIRA PALMEIRA,Norte,AM,MANACAPURU,1302504,"AV Manoel Urbano, n° 1176 - Centro",,,,,,Estudante,,,,Diário,1,
RADIO LÍDER FM,Não,Não,Rádio,Noticiário em tempo real,"Financiamento institucional (ex. Fundações, empresas, etc)",Edson Roberto Pereira https://pt.wikipedia.org/wiki/L%C3%ADder_FM_(Uruguaiana),Sul,RS,URUGUAIANA,4322400,"Dr. Maia, 2.624, Centro",,,,,,Jornalista - editor / repórter / freelancer etc.,,,10 a 29 colaboradores,Diário,1,
RADIO MACEIO AM,Não,Não,Rádio,Noticiário em tempo real,"Publicidade (outros tipos), Financiamento institucional (ex. Fundações, empresas, etc)",,Nordeste,AL,MACEIÓ,2704302,"Rua Miguel Palmeira, 1513, bairro farol",http://maceioam1020.com.br/,não dispoe,https://www.facebook.com/maceioam1020/,https://www.facebook.com/maceioam1020/,,Jornalista - editor / repórter / freelancer etc.,rocha-producao@hotmail.com,,10 a 29 colaboradores,Diário,1,
RADIO MARATAN,Não,Não,Rádio,Noticiário em tempo real,Conteúdo patrocinado,Grupo Relider,Sul,RS,SANT'ANA DO LIVRAMENTO,4317103,"Rua dos Andradas, 240 – 14ª Andar – Sala 14",http://radiomaratan.com.br/,,https://www.facebook.com/radiomaratan/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,radiomaratham@gmail.com,,1 a 5 colaboradores,Diário,1,
